distance,"Actuation: compressing","Actuation: releasing","Force: compressing","Force: releasing"
"3.45",1,1,"102.20384615384614","101.10705128205127"
"3.46",1,1,"102.18974358974359","100.76007326007324"
"3.47",1,1,"102.54871794871795","101.29230769230767"
"3.48",1,1,"102.71794871794872","101.48376068376069"
"3.49",1,1,"102.81766381766381","101.64487179487179"
"3.5",1,1,"102.50769230769231","101.21282051282053"
"3.51",1,1,"102.97521367521368","101.98717948717949"
"3.52",1,1,"103.1349358974359","101.71428571428571"
"3.53",1,1,"103.69615384615385","101.91153846153847"
"3.54",1,1,"103.2251282051282","101.7352564102564"
"3.55",1,1,"103.44307692307693","102.11282051282052"
"3.56",1,1,"104.36987179487178","102.55441595441594"
"3.57",1,1,"104.20801282051283","103.20769230769231"
"3.58",1,1,"104.26307692307691","102.63333333333333"
"3.59",1,1,"104.61076923076924","102.94572649572649"
"3.6",1,1,"104.79487179487181","102.91435897435899"
"3.61",1,1,"104.69166666666666","103.56057692307692"
"3.62",1,1,"105.0705128205128","103.95384615384616"
"3.63",1,1,"105.03141025641025","103.74285714285715"
"3.64",1,1,"105.52564102564102","103.86410256410257"
"3.65",1,1,"105.40769230769232","103.77521367521369"
"3.66",1,1,"105.49391025641026","104.39794871794872"
"3.67",1,1,"105.84358974358975","104.38846153846154"
"3.68",1,1,"105.83230769230768","104.60608974358975"
"3.69",1,1,"106.25934065934067","104.83186813186815"
"3.7",1,1,"106.04615384615384","105.35320512820513"
"3.71",1,1,"106.47069597069597","105.35897435897436"
"3.72",1,1,"106.71538461538462","105.23333333333332"
"3.73",1,1,"106.62820512820512","105.5985347985348"
"3.74",1,1,"107.12820512820514","105.8931623931624"
"3.75",1,1,"107.4062271062271","105.83589743589744"
"3.76",1,1,"107.24615384615385","106.16623931623933"
"3.77",1,1,"107.33443223443224","106.28397435897435"
"3.78",1,1,"107.25576923076923","106.0825641025641"
"3.79",1,1,"108.06666666666666","106.63948717948718"
"3.8",1,1,"108.12371794871795","106.37393162393164"
"3.81",1,1,"108.39538461538461","107.19102564102565"
"3.82",1,1,"108.53589743589745","107.03846153846155"
"3.83",1,1,"108.16837606837608","107.1849816849817"
"3.84",1,1,"108.77435897435899","107.4419413919414"
"3.85",1,1,"108.86837606837607","107.57863247863249"
"3.86",1,1,"109.39282051282052","107.43897435897436"
"3.87",1,1,"109.29807692307692","107.59709401709401"
"3.88",1,1,"109.69711538461537","107.71501831501833"
"3.89",1,1,"109.6551282051282","108.34786324786324"
"3.9",1,1,"110.32948717948719","108.52712031558188"
"3.91",1,1,"110.16452991452991","108.496274794388"
"3.92",1,1,"110.05238095238097","108.45624659028914"
"3.93",1,1,"110.82435897435897","108.51236127057025"
"3.94",1,1,"110.34974358974357","108.72703962703963"
"3.95",1,1,"110.56089743589743","108.8971794871795"
"3.96",1,1,"112.08846153846154","109.5181623931624"
"3.97",1,1,"119.44564102564104","113.1347140039448"
"3.98",1,1,"123.22008547008546","114.02703962703964"
"3.99",1,1,"131.58820512820512","123.59557109557109"
4,1,1,"141.2854700854701","128.97264957264957"
